Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Africa Eastern and Southern,AFE,2011,945439030450.479,1735.58492331253,9.74570998523772,544737983.0,7.42793993618157,31.4356203221582,32.1321070440404
Albania,ALB,2011,12973755874.5365,4465.70914328865,1.69479180198789,2905195.0,13.481,29.0544738022633,51.644524727632
Algeria,DZA,2011,218331946925.304,5916.31364364343,16.9087083630482,36903376.0,9.96,35.9880864093259,26.2320035517219
Angola,AGO,2011,111789747670.59,4615.91059831778,31.7714601558986,24218352.0,16.77,60.6699475151848,39.3125588161519
Arab World,ARB,2011,2565019402570.0,6894.19536785393,13.1672193726198,372054934.0,10.6932959358852,52.9142685329576,35.316565244799
Argentina,ARG,2011,530158122010.442,12704.2831819684,23.7034721839593,41730660.0,7.18,18.4492091453155,16.7569458546489
Armenia,ARM,2011,10142111824.5835,3349.55309771906,4.28154999826118,3027900.0,18.884,22.5231882640131,46.9123853980322
Australia,AUS,2011,1398610616772.97,62605.600458306,6.20197668065047,22340024.0,5.083,21.4372472346938,20.4138847943582
Austria,AUT,2011,428954737064.057,51116.8953522042,1.81993743804168,8391643.0,4.637,54.2920768831722,51.4830214892056
Azerbaijan,AZE,2011,65952796427.9473,7189.81869211976,24.6069500302329,9173082.0,5.42,56.4269805307016,24.0810644752506
"Bahamas, The",BHS,2011,10070450000.0,27090.8376801379,-0.858605322784499,371729.0,14.52,37.4352685331837,50.898420626685
Bahrain,BHR,2011,29914680851.0638,25032.7867743333,9.48596325068939,1195020.0,1.21,95.6363487649272,71.8932922709265
Bangladesh,BGD,2011,128607482310.357,837.336944695647,7.85945085272492,153591076.0,3.736,19.9220749554939,27.4987748801959
Belarus,BLR,2011,61762382327.9319,6527.6593428786,70.7612909673781,9461643.0,6.022,78.4653615193087,79.5088935540041
Belgium,BEL,2011,527196649048.639,47760.8298776546,2.29252172328242,11038264.0,7.14,80.2713643518839,80.494152536242
Belize,BLZ,2011,1827050000.0,5582.22170621269,4.91658876106118,327298.0,8.43,56.867628143729,50.3270299116061
Benin,BEN,2011,10693321363.6574,1059.41358852588,3.73308304042652,10093623.0,2.647,20.8496515031216,26.3673773087186
Bhutan,BTN,2011,1977728658.68259,2787.97967608562,8.88020592126544,709377.0,3.23,37.9232018736818,64.8723983474244
Bolivia,BOL,2011,23963164696.592,2315.52121930607,14.6023542400665,10348929.0,2.255,44.0917018533308,38.388693571021
Bosnia and Herzegovina,BIH,2011,18644233537.1093,4982.69375768263,2.43252790824482,3741798.0,27.582,32.0359718110398,55.8003759026157
Botswana,BWA,2011,15110643612.1729,7287.38295334919,12.6534473210831,2073535.0,18.054,44.2363979167201,54.7250698634268
Brazil,BRA,2011,2616156223917.69,13396.6243562986,8.31859222192008,195284734.0,7.578,11.5825126785455,12.3518924973266
Brunei Darussalam,BRN,2011,18524791070.6802,46382.8274456238,20.1807686846284,399389.0,6.442,69.5063427344544,30.0315881262525
Bulgaria,BGR,2011,57681293006.9721,7849.58061302818,6.11283035981589,7348328.0,11.26,58.7882075157955,58.6298963704946
Burkina Faso,BFA,2011,12080295977.5632,725.024767725475,6.73800480732596,16661908.0,3.827,26.1955005196271,31.3017525842237
Burundi,BDI,2011,2235820809.32006,230.070577369084,8.36425019828808,9717978.0,1.602,8.80000028373483,34.2000025536135
Cabo Verde,CPV,2011,2046817987.20109,4002.01386888785,2.74704089816066,511447.0,10.948,32.8742610267506,57.6821890855242
Cambodia,KHM,2011,16032622023.8265,1088.98152823081,4.95076723151411,14722584.0,0.577,49.9211772643531,59.8693279024614
Cameroon,CMR,2011,30630910495.217,1513.96056994878,2.58904424747894,20232304.0,3.987,24.229686622931,27.2923009809871
Canada,CAN,2011,1793326630174.52,52223.8588398531,3.24445514350185,34339221.0,7.637,30.6783919173107,31.8203468535221
Central African Republic,CAF,2011,2437982705.12093,534.057281471636,4.00911505710052,4565021.0,5.281,13.127820098599,21.3477982341309
Central Europe and the Baltics,CEB,2011,1458169999856.69,13997.441472478,3.06571454649757,104174038.0,9.80886284662704,56.4199361130364,56.9874839770498
Chad,TCD,2011,16685349673.9957,1308.1421872538,8.11416853177893,12754997.0,0.905,32.6626669076152,24.8810892794746
Chile,CHL,2011,251382573893.87,14487.3927832032,3.26051486618304,17351816.0,7.277,37.6897802745717,34.7918625331617
China,CHN,2011,7671757207851.29,5703.76027973346,8.0160629287619,1345035000.0,4.55,26.1518828948067,23.7939443305376
Colombia,COL,2011,334966134804.887,7400.9940695669,6.38680337285258,45259614.0,10.288,19.2765050733171,20.1939184812196
Comoros,COM,2011,1023087475.68355,1531.43969320468,1.34791535914897,668056.0,4.207,9.95640374806739,30.0445448361214
"Congo, Dem. Rep.",COD,2011,25839749199.3671,364.714191777632,13.791660106755,70849311.0,4.315,39.5156166665655,45.6825275253763
"Congo, Rep.",COG,2011,15655383576.6515,3396.16505817952,10.953325511462,4609724.0,19.464,73.6117327393895,50.9800099707519
Costa Rica,CRI,2011,42762613698.9258,9276.39107510528,4.59322514088815,4609833.0,9.518,32.4724708769385,36.1666756303795
Cote d'Ivoire,CIV,2011,36693710801.3976,1596.62826565998,5.70932050005679,22982000.0,7.135,35.2813763519634,29.4345267091711
Croatia,HRV,2011,62903737379.7834,14694.9993201417,1.66934505042573,4280622.0,13.678,38.0429216191801,39.722817073075
Cuba,CUB,2011,68990000000.0,6104.46105236166,4.32376713223725,11301571.0,3.18,25.103638208436,21.8567908392521
Cyprus,CYP,2011,27641547909.7011,32485.796875,1.61624990522182,1146493.0,7.942,53.4540885760578,57.1630482813666
Czechia,CZE,2011,231429378717.312,22049.1080788682,-0.221133416037063,10496088.0,6.712,70.2506376126123,66.5002179298254
Denmark,DNK,2011,344315595263.175,61809.737898222,0.646380343342173,5570572.0,7.769,54.0836272472402,47.929303227068
Dominican Republic,DOM,2011,57948261615.957,5826.51014109195,7.96628942136113,9945621.0,6.087,24.3269602141381,34.7422976260316
Early-demographic dividend,EAR,2011,9827387161912.77,3261.14562505487,7.96628942136113,3013476947.0,6.64163269370553,29.0279422936406,28.5268981075067
East Asia & Pacific,EAS,2011,19920538113453.8,8929.66684535938,3.90835201796104,2230826576.0,4.12281542064571,32.4280509084921,30.5859443371823
East Asia & Pacific (IDA & IBRD countries),TEA,2011,9762261279860.9,4970.50790233388,5.41240809007968,1964036970.0,4.12394805623432,30.4420378748553,28.0225281663416
East Asia & Pacific (excluding high income),EAP,2011,9774263725668.94,4913.89621427228,5.41240809007968,1989106668.0,4.10579979256748,30.4437955503571,28.0401588203176
Ecuador,ECU,2011,78986648000.0,5153.6916424375,6.83751222954146,15326227.0,3.458,36.1133694393513,33.9223143131735
"Egypt, Arab Rep.",EGY,2011,235989672977.625,2590.64384891965,11.6629763507332,91093059.0,11.849,20.5674276128656,24.6882065494858
El Salvador,SLV,2011,20283780000.0,3330.60049486653,5.95334315490372,6090127.0,4.297,28.9817775582263,50.2948661442788
Equatorial Guinea,GNQ,2011,21357343668.9447,17198.2136668275,17.045106569847,1241835.0,8.045,75.0953126579793,39.2820339785109
Eritrea,ERI,2011,2065001626.01626,688.68165957684,19.5382281454081,2998485.0,5.614,18.1548372567671,29.2389528621013
Estonia,EST,2011,23303915794.7569,17555.5455239426,5.53917467550018,1327439.0,12.328,86.2696175221184,80.4764549117819
Ethiopia,ETH,2011,31952763089.33,343.024942351887,20.061875081957,93149970.0,2.275,16.6868531997337,31.5460822119553
Euro area,EMU,2011,13810192245255.8,40574.3722348559,1.64455778124058,340367367.0,10.2589409954022,41.1615548324301,39.4509531865741
Europe & Central Asia,ECS,2011,23416306190930.0,26221.7856583388,2.74248702984097,893009595.0,8.85621943906051,40.0505400449129,37.9224660628466
Europe & Central Asia (IDA & IBRD countries),TEC,2011,4455855348774.35,10016.6162732559,8.20084709330651,444846366.0,8.12135370910361,32.6692727153164,30.4759791612834
Europe & Central Asia (excluding high income),ECA,2011,1568875044071.92,6762.72946012902,10.0870132354684,231988438.0,8.915331955385,33.9487955886711,36.7072924456703
