Country Name,Country Code,Year,GDP_USD,GDP_PER_CAP_USD,INFLATION,POPULATION,UNEMPLOYMENT_RATE,EXPORTS,IMPORTS
Africa Eastern and Southern,AFE,2017,973025126473.894,1520.21223076132,6.86381501459532,640058741.0,7.34633063442169,23.945473605091,27.6453434288377
Albania,ALB,2017,13258268435.6048,4614.0479692596,2.72506918540461,2873457.0,13.616,31.0017957888583,45.7855860010406
Algeria,DZA,2017,189880896903.073,4554.66753957828,4.93800729574315,41689299.0,12.0,20.3336795171675,29.4871366540912
Angola,AGO,2017,73690154990.7312,2437.25971190821,22.6145140271114,30234839.0,16.61,29.0041020030504,23.2527202247958
Arab World,ARB,2017,2598475460609.57,6066.72679100576,4.82594649481846,428315886.0,11.1131075474704,41.9916024036548,38.9452327774307
Argentina,ARG,2017,643628393281.364,14532.5009308511,26.0063792819079,44288894.0,8.347,11.3202833596733,13.9693177780045
Armenia,ARM,2017,11527458709.0158,3869.05373867752,2.15064189848613,2979400.0,17.704,38.2160456550464,48.9863308847905
Australia,AUS,2017,1325582658156.54,53901.7145392154,3.65318441813451,24592588.0,5.592,21.2566174818153,20.9471141947652
Austria,AUT,2017,414926138132.691,47163.7425775142,0.975317906732371,8797566.0,5.561,54.3260296753968,51.2300370800408
Azerbaijan,AZE,2017,40866627351.9817,4147.1981423222,16.226204566647,9854033.0,5.0,48.547864732761,41.8544509495606
"Bahamas, The",BHS,2017,12446900000.0,31875.4881749619,1.3472919743662,390485.0,9.8,31.7259719287533,36.6083121098426
Bahrain,BHR,2017,37204813829.7872,24784.7693514607,4.61583421430929,1501116.0,1.194,72.2538621389219,64.1753776714721
Bangladesh,BGD,2017,293732446624.596,1811.08221668646,5.04759758203714,162186147.0,4.372,12.8197468906003,17.179983781834
Belarus,BLR,2017,54725405751.1559,5785.54491935194,8.62314740427041,9458989.0,5.648,66.7896002012327,66.5781545217791
Belgium,BEL,2017,500908767351.53,44035.3239358548,1.98316343604859,11375158.0,7.09,83.4444050525116,83.4596731852798
Belize,BLZ,2017,2266300000.0,6072.58267640581,3.03291030935591,373202.0,6.596,49.7948197502537,47.8974539999117
Benin,BEN,2017,12701655836.9467,1054.97408066814,-0.367897725119164,12039780.0,1.659,27.2055947818832,34.2710021769642
Bhutan,BTN,2017,2591358009.20276,3435.28804735662,4.34963395866464,754335.0,3.016,28.4464080232377,48.3419936617844
Bolivia,BOL,2017,37508642170.767,3306.30301224425,6.06139996218435,11344587.0,3.655,24.9041443675799,31.8005083890799
Bosnia and Herzegovina,BIH,2017,18326373366.1105,5345.01985489192,1.77870702677497,3428682.0,20.527,40.3244111739223,56.3214679671966
Botswana,BWA,2017,16105155856.7708,7104.96401088027,-2.64993320543444,2266747.0,19.664,42.9200424885539,39.0039088877955
Brazil,BRA,2017,2063514977365.65,10080.5092819305,3.67138450274919,204703445.0,12.792,12.5189678698768,11.8007665044289
Brunei Darussalam,BRN,2017,12128168046.7827,28024.3824618568,4.95526868232284,432772.0,9.316,49.5733065162321,35.6035538991208
Bulgaria,BGR,2017,59167647387.606,8696.68930427924,4.81312131224342,6803468.0,6.164,66.9905214172473,62.6439076307563
Burkina Faso,BFA,2017,14106955615.3442,709.091535894695,1.41629727998107,19894407.0,4.656,26.4523856350501,32.8163945669667
Burundi,BDI,2017,2723586962.84034,236.694472592753,11.4491826066034,11506762.0,1.247,6.02657432870477,16.2137187724929
Cabo Verde,CPV,2017,1996741539.95088,3893.09571382506,1.2969136763507,512893.0,12.24,42.0688035837608,57.9833303204581
Cambodia,KHM,2017,29355665909.7905,1826.35391688754,2.07650709154852,16073372.0,0.141,56.3000536720904,64.8553976265984
Cameroon,CMR,2017,36098547033.1655,1496.08951771242,1.02514116066253,24128601.0,3.568,18.3510985830022,20.8479230222608
Canada,CAN,2017,1649265644244.09,45129.628116623,2.57101464490069,36545075.0,6.426,31.4544101509781,33.6466506994867
Central African Republic,CAF,2017,2072349972.6818,432.324025684263,6.44370628779525,4793511.0,5.534,17.2597737600181,39.8837719516938
Central Europe and the Baltics,CEB,2017,1467505238696.8,14339.8580613846,2.70923995206107,102337501.0,5.28282284018742,63.319002896328,60.1605647643465
Chad,TCD,2017,13349041408.7152,854.46120040098,2.07315319337107,15622759.0,1.116,23.1856157702325,20.1044456150142
Chile,CHL,2017,276154259981.097,14879.9086227187,4.82819188620873,18558868.0,7.257,28.3313768341631,27.6947821334076
China,CHN,2017,12537559062282.9,8979.67652709856,4.14602237470578,1396215000.0,4.47,19.3356301658109,17.6152224501166
Colombia,COL,2017,311866875156.879,6479.53231292429,5.13373589963346,48131078.0,9.086,15.1452897484005,20.1376251940583
Comoros,COM,2017,1077439756.12221,1423.92480215551,-1.29036312123183,756669.0,4.03,11.9013164484663,28.2630424728857
"Congo, Dem. Rep.",COD,2017,38019264794.8263,436.584534687385,43.0686597641677,87083398.0,4.601,35.2505221787596,39.0408574384307
"Congo, Rep.",COG,2017,11834473039.3645,2211.63309874797,12.3656768528042,5351011.0,20.611,47.9627316588394,46.6543635995027
Costa Rica,CRI,2017,60516044656.5298,12317.0902771322,2.85888372788136,4913177.0,7.729,32.7626831479388,32.3092705957879
Cote d'Ivoire,CIV,2017,52512343996.69,1964.29930338343,-1.04167724817084,26733372.0,3.272,25.4987866021143,23.1637208708339
Croatia,HRV,2017,56186190437.9959,13902.6310485422,1.23163897621677,4041407.0,11.208,48.9133105322268,48.3080208721937
Cuba,CUB,2017,96850649691.7406,8610.60829531998,4.11359090116284,11247829.0,1.7,14.5512704817734,11.6711658992247
Cyprus,CYP,2017,22946570628.7576,26696.990234375,1.02039376290533,1254275.0,11.155,73.8364791392389,74.1768764188964
Czechia,CZE,2017,221563575696.217,20913.197632212,1.6836205033357,10594438.0,2.893,77.6844326231276,70.066402231634
